product_uuid,actual_price,selling_price,average_rating,brand,category,out_of_stock,product_id,seller,sub_category,title,discount
1353c77c-3239-50f6-bc95-189fec3b522f,1940.0,1229.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZRZFTPXQDFA,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
f307b575-e82b-5eb1-abf8-234bfadf4686,1996.0,1323.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGWRUYHAUR,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,33.0
3c239977-7819-5d61-a6ee-cf3d30bade02,1048.0,667.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGZGSZVNUV,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
884b6afb-fa21-5f5a-a87d-9ff4c26cca3a,699.0,384.0,3.6,Unknown,Clothing and Accessories,0,DHTFYEFFEUVNZKHY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter Tamil Nadu Parambariya Veshti With Green Border Men Dhoti,45.0
8f47e86a-14f0-5d0d-a079-d8badcf73bf4,770.0,570.0,4.2,Unknown,Clothing and Accessories,0,DHTFYHFNRSTJEKTU,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 4.00m Tamil Nadu Parambariya Veshti With 1'Inch Sandal Border Men Dhoti,25.0
a39316b7-8615-5829-a0b9-a92eee6a0302,699.0,384.0,3.6,Unknown,Clothing and Accessories,0,DHTFYCW2ES2NGXGW,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter | Tamil Nadu Parambariya Veshti | 1'Inch Maroon Border | 100% Cotton Men Dhoti,45.0
3c108da0-86a2-5d13-ab9b-2788ed897fb7,1188.0,758.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNZ9DE8YAVPT,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Striped Men Dhoti,36.0
b7ac3c82-ac43-5775-b013-b47f524b0d5f,619.0,402.0,4.2,Unknown,Clothing and Accessories,0,DHTFZY6UBPGKCBQV,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter | Tamil Nadu Parambariya Veshti | 1½'Inch Ramar Green Border | 100% Cotton Solid Men Dhoti,35.0
ad2a8746-f2a7-57bb-8bd0-55f36202fa28,1082.0,753.0,4.8,Unknown,Clothing and Accessories,0,DHTFYZDRESZVWZ2Z,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kerala Traditional Mundu with 1.5'Inch Violet & Kasavu Border Striped Men Dhoti,30.0
5fff9e56-3dfb-5446-9f5a-f0932ec95fa7,1433.0,892.0,4.2,Unknown,Clothing and Accessories,0,DHTFZ3WE9XGWEH3H,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,37.0
f111c9b6-b303-538d-bb91-4ca7527bd5a7,1748.0,1195.0,4.2,Unknown,Clothing and Accessories,0,DHTFZHFAAFHKEGFM,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Traditionally Woven | 1'Inch Silver Kasavu Borderd Kerala Mundu | 4.00'm Mundu | Pack of 2 Solid Men Dhoti,31.0
ddfb9cd8-37fe-5ae0-ae3b-e501187cf8fd,1162.0,664.0,4.2,Unknown,Clothing and Accessories,0,DHTFZH9UAFE7MJBZ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms","Vairavaa Tex 2021 Trend | 4.00'Meter | Kerala Traditional Mundu| 1½'Inch Special Gold With Silver Kasavu Border | 100% Cotton Solid, Striped Men Dhoti",42.0
966f18d6-f831-5b39-8738-a106bfb913dd,958.0,646.0,4.2,Unknown,Clothing and Accessories,0,DHTFYJWFZHRMPDK9,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kerala Traditional Mundu with 1.5'Inch Intel Blue & Kasavu Border Striped Men Dhoti,32.0
2ffbc07e-358c-53e2-85b8-fd92924871d2,2686.0,1742.0,4.2,Unknown,Clothing and Accessories,0,DHTFZHFAQYSGCFQX,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Traditionally Woven | 1'Inch Silver Kasavu Borderd Kerala Mundu | 4.00'm Mundu | Pack of 3 Solid Men Dhoti,35.0
aedb71ea-3d4f-58d8-b889-fb1e433531b9,2133.0,1319.0,4.2,Unknown,Clothing and Accessories,0,DHTFZGA8CNGYCUGT,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter(Single) | Kerala Traditional Mundu | 1'Inch Silver Border | 100% Cotton Solid Men Dhoti,38.0
956fd080-5491-5dd1-b93f-abe432032ba7,1499.0,639.0,4.2,Unknown,Clothing and Accessories,0,DHTFX4THAQQPDDHP,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kasavu Fancy 424 Men Dhoti,57.0
7756a3ef-5658-5e74-abef-5c44b41b6ca5,958.0,646.0,4.2,Unknown,Clothing and Accessories,0,DHTFYJY9ZZP4FQ2F,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kerala Traditional Mundu with 1.5'Inch Ink Blue & Kasavu Border Solid Men Dhoti,32.0
1a2f5060-c976-5e27-834a-f02f0dfcb529,699.0,402.0,4.1,Unknown,Clothing and Accessories,0,DHTFYD2MFG7XECN9,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter Tamil Nadu Parambariya Veshti With 1.5'Inch Green Border Striped Men Dhoti,42.0
b32b795a-73e9-582d-ab39-297a95cdd9c1,958.0,646.0,4.2,Unknown,Clothing and Accessories,0,DHTFYJXPEKMV8HYZ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kerala Traditional Mundu with 1.5'Inch Sengal'Podi & Kasavu Border Solid Men Dhoti,32.0
e06aa419-9f59-54a6-ac52-1352827d798d,3183.0,1592.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZKEGZKFCSQ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,49.0
4a57dd5c-cf45-5da5-8047-9707b6754493,2997.0,1945.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZ9DNEGJBZW,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,35.0
4a9a5f6d-77d7-51dc-99da-04fb31669538,4357.0,2096.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQYVHCK52SFQ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,51.0
1434485b-81a7-55c9-8edb-3092c2aef84a,3305.0,2096.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZP8QZHVZZZT,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
75295631-6f08-58bd-90f4-518fd334cbfa,3743.0,2391.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZRZURYNFXZB,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
d1c23ce3-2d84-58a0-a3ec-b384daac24f3,3286.0,2035.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQUHU8SM9CZC,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,38.0
acee0122-2577-5d9c-be7f-4cbf3f94878f,2868.0,1808.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZRZMPYQQFXZ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
1132fedc-95ba-5fe8-94c2-d963bc9973fa,4368.0,2835.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZ9YJBRKZJS,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,35.0
14cfe1ca-d3a9-50f6-9c0a-837c4fca7960,3498.0,2318.0,4.2,Unknown,Clothing and Accessories,0,DHTFZRYA3R2VH6YU,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,33.0
ace1878a-55a7-5fd3-afec-3b86214facac,3865.0,2409.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQV3WEHUHSHX,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,37.0
f35e1932-90fa-5a6f-b78a-a59124c64d21,5535.0,3243.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQV3YDCZ9FVZ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
b895653e-d97c-5fc6-bc8f-27a3a3916f68,3538.0,1659.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQYVGJCH85G2,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,53.0
5cef5d66-6883-5164-8171-3b604ebf980e,4040.0,2595.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZP8AWZHTXDG,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,35.0
2e8de260-b884-59d2-b44f-2d7cfcbe6d73,4408.0,3071.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZKGQHHZQVP,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,30.0
033122f9-934e-544b-b60d-3f8e3ae0d950,4793.0,3063.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZP8CTC2YVSY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
0396bf93-3b34-5cac-9f63-bef521ecfcc0,3788.0,2604.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZKDRKQ9AXZ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,31.0
3b541967-fa31-5da0-bf22-5ab3f8013039,3990.0,2393.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQVRDXGRXXFM,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,40.0
8a2df29a-f6ce-5177-8ca3-7a901c7c7a6d,4320.0,2873.0,4.2,Unknown,Clothing and Accessories,0,DHTFZRYA29UTMJG3,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,33.0
2e20012b-0bd4-5470-814b-c8338e8142ce,2882.0,1728.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZZGBEUCWGP8,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Special Kasavu Kambi Karai Dhoti | Pack Of 4 Solid Men Dhoti,40.0
445da8cf-8fd8-5fec-a500-801b89246541,4618.0,2964.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZRZSGWHNMEH,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,35.0
5d8ce9cb-7a33-513c-bd23-143c2bbf35ef,3368.0,2038.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQVRJHB8RSGY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,39.0
d34b753f-4f9e-5ab6-a6dd-3f11f7614a4a,4660.0,2774.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQUHHZVUDDVH,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,40.0
afd853b6-06b5-5116-bcfa-5137205dfc57,3685.0,2407.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQZ9S86N5Z2G,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,34.0
416dd423-333c-535b-a516-57f445d6c57d,3057.0,2463.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQYV5TK4DGHV,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,19.0
55eedd56-a614-5c48-a53f-78a80418cc7a,4198.0,2489.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZZGHMBNXKKW,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Special Kasavu Kambi Karai Dhoti | Pack Of 6 Solid Men Dhoti,40.0
6d843914-8378-525b-a1ae-4f47d2675800,4320.0,2873.0,4.2,Unknown,Clothing and Accessories,0,DHTFZRYAMJXVRNHY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,33.0
2336c8b0-493f-5194-b94b-ede817286b05,3428.0,2132.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNZ9ZZR3JQMY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Striped Men Dhoti,37.0
3e16d857-f66d-52a7-967b-55de003338a9,4305.0,2501.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGZ4P6MWHX,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
7acf713f-3266-5c85-8066-a5f5bf8a3db8,4957.0,2875.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNZ92G3BCBYX,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Striped Men Dhoti,42.0
b21e8e8a-43fb-5b37-aaed-b292f898f663,5299.0,3103.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGVVMTGRER,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
db5b58fb-0210-5bf9-abe8-8a5838f3bbee,3540.0,2136.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZZGPZMMTV6B,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Special Kasavu Kambi Karai Dhoti | Pack Of 5 Solid Men Dhoti,39.0
ff5c325c-ff51-50ae-bfd3-7916123796ca,2973.0,1933.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGENUGYBZN,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,34.0
b90b8040-7ca7-5ce5-9733-c0d04cf21576,5622.0,3288.0,4.2,Unknown,Clothing and Accessories,0,DHTFZHFAZ8HVF95G,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Traditionally Woven | 1'Inch Silver Kasavu Borderd Kerala Mundu | 4.00'm Mundu | Pack of 6 Solid Men Dhoti,41.0
39348662-f0ed-549c-8137-cd338c1e2e38,3225.0,1923.0,4.2,Unknown,Clothing and Accessories,0,DHTFZH9UFKMXZ9EP,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms","Vairavaa Tex 2021 Trend | 4.00'Meter | Kerala Traditional Mundu| 1½'Inch Special Gold With Silver Kasavu Border | 100% Cotton | Pack Of 3 Solid, Striped Men Dhoti",40.0
0785fae5-6add-5856-a6a7-52a7a44d8157,1299.0,384.0,3.6,Unknown,Clothing and Accessories,0,DHTFXPNBMFGU7YJS,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Single Dhoti Striped Men Dhoti,70.0
2b637ba8-b413-59bf-84a6-a9112578f251,3386.0,2246.0,4.2,Unknown,Clothing and Accessories,0,DHTFZHFAWS2XXQHY,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Traditionally Woven | 1'Inch Silver Kasavu Borderd Kerala Mundu | 4.00'm Mundu | Pack of 4 Solid Men Dhoti,33.0
3f221574-a4ac-5e42-b562-19acde71fda6,4740.0,2784.0,4.2,Unknown,Clothing and Accessories,0,DHTFZHFAMPZQHPGV,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 100% Cotton | Traditionally Woven | 1'Inch Silver Kasavu Borderd Kerala Mundu | 4.00'm Mundu | Pack of 5 Solid Men Dhoti,41.0
706cab74-365b-5a8d-93d8-e82e4a08f9c2,5493.0,3505.0,4.2,Unknown,Clothing and Accessories,0,DHTFZZRZEZRZBGYP,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,36.0
f3579f81-c5ff-5096-b21a-46d38c64029f,5762.0,3406.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQUHGGYVTATD,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,40.0
5ba7be07-b51e-523f-9946-96dc1ef9ed6d,6863.0,4035.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQUH7XQJPFBG,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
02dec8b5-1620-5976-8ace-2f92c72444c0,6853.0,4029.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQV3HTMH8SVN,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
9ff12ce3-6052-5185-9a96-06eb5446b829,6294.0,3671.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNMGCRAWUKG5,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
43053ed8-65b0-59fe-987c-4fcc73a15851,8170.0,4783.0,4.2,Unknown,Clothing and Accessories,0,DHTFZQV3QQYSEGUN,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Solid Men Dhoti,41.0
b55b7319-ad3c-558b-b078-f3d06d01a1d9,6118.0,3570.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNZ9VZZSNS8K,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Striped Men Dhoti,41.0
d97b89d2-6096-5040-a5b0-ba7a26291e4b,7272.0,4232.0,4.2,Unknown,Clothing and Accessories,0,DHTFZNZ9WZWYH9WQ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Striped Men Dhoti,41.0
4a7855ee-62e3-5804-bf2f-5355ffa99a85,958.0,646.0,4.2,Unknown,Clothing and Accessories,0,DHTFYJWCTYYHQRXJ,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,32.0
193399b0-61d7-5462-9cf5-4af2aca2b458,2798.0,1728.0,4.2,Unknown,Clothing and Accessories,0,DHTFZ2U9B557CQ9Q,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Men Dhoti,38.0
4a68e19a-4f64-5c4e-b57f-bc3990768ed2,699.0,384.0,3.6,Unknown,Clothing and Accessories,0,DHTFYDYAJAXNGMRX,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter Tamil Nadu Parambariya Veshti With 1'Inch Blue Border Men Dhoti,45.0
0fe0b5a8-c5e4-5609-9492-9a581115ab1d,618.0,469.0,4.2,Unknown,Clothing and Accessories,0,DHTFYJXWYH8TNXSP,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex Kerala Mundu With Attractive 0.25'inch Kasavu Border Solid Men Dhoti,24.0
4ef48644-0eba-5ed4-a040-9af8b8997f7b,908.0,584.0,4.2,Unknown,Clothing and Accessories,0,DHTFYGPSH5RYH2QS,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 3.80m Tamil Nadu Parambariya Veshti With 1.5'Inch Dark Green Fancy Border Striped Men Dhoti,35.0
b01ad252-d25a-501e-b9cd-c501a9ff3165,785.0,399.0,4.2,Unknown,Clothing and Accessories,0,DHTFYHQFPFZUVRK6,VAIRAVAA TEX,"Kurtas, Ethnic Sets and Bottoms",Vairavaa Tex 2.00'Meter Kerala Traditional With 1'Inch Golden Zari Border Solid Men Dhoti,49.0
c6298b3f-f1fd-5ca1-a6e2-e7db6b86a818,1199.0,299.0,2.8,Wildst,Clothing and Accessories,0,TSHFYYRA3SYFMC9T,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,75.0
a69bd017-b1d8-5dcb-af78-2a29cc709f83,1199.0,339.0,4.1,Wildst,Clothing and Accessories,0,TSHFXZNHJTNZRJDH,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
5d547768-acd7-572a-87c8-4aecae126cd2,1199.0,299.0,4.2,Wildst,Clothing and Accessories,0,TSHFYYSKNSS8PPZB,RoadTripFashions,Topwear,Printed Men Round Neck Green T-Shirt,75.0
05f34333-c9e4-5bf3-b584-d475a58168e1,1199.0,299.0,4.4,Wildst,Clothing and Accessories,0,TSHFYYPRVYPAQSDU,RoadTripFashions,Topwear,Printed Men Round Neck Yellow T-Shirt,75.0
ce5a1b0a-5862-5f95-8c0e-652acc9717f4,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYYRC49HQDX96,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,66.0
36bb198d-782e-56e8-82d0-d920a578635a,1199.0,299.0,4.0,Wildst,Clothing and Accessories,0,TSHFYFYZ5HGYYA67,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,75.0
8dd7374e-b3ea-5ed6-a5bd-09d202cec8a7,1199.0,299.0,3.5,Wildst,Clothing and Accessories,0,TSHFYF54UVAFWH4X,RoadTripFashions,Topwear,Printed Men Round Neck Green T-Shirt,75.0
4921d834-9d79-568c-b2c8-8326c59077e6,1199.0,299.0,4.4,Wildst,Clothing and Accessories,0,TSHFYYPRMZHFDAQG,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,75.0
a7a82335-a09b-522c-a095-3e58dfd8d5e4,1199.0,299.0,4.4,Wildst,Clothing and Accessories,0,TSHFYYPR8VF7GYN5,RoadTripFashions,Topwear,Printed Men Round Neck Green T-Shirt,75.0
aea921ec-d110-5157-b80e-c5b99a75a6b7,1199.0,299.0,4.3,Wildst,Clothing and Accessories,0,TSHFYYSKFTKPFNPQ,RoadTripFashions,Topwear,Printed Men Round Neck Yellow T-Shirt,75.0
5c6ec9d6-fe57-54f5-bfd9-28e7aa84e57d,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYYRCDANNVBWA,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,66.0
ee8d5ab4-ac8f-54a6-9ce0-df711762fd40,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYYPRGFPHHHSD,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,66.0
89d64f45-85c4-5e1e-9b0d-4c48888cc1e6,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZNHQA3DXTZT,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
f56404bf-dd4b-592f-8bf9-df1b8bfdf042,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYF4WHRDTXAPS,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,66.0
6ef2e953-b150-530e-9a93-a4d71aaf3bd1,1199.0,299.0,3.9,Wildst,Clothing and Accessories,0,TSHFYFFY2NAWBQX6,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,75.0
3a76ce6e-3575-5c77-9f7c-cc4ab15ff634,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYFYZSTDKBHZ8,RoadTripFashions,Topwear,Printed Men Round Neck Yellow T-Shirt,66.0
d50db1f0-4a48-5ed4-9bef-dd67b0e3194d,1199.0,299.0,3.7,Wildst,Clothing and Accessories,0,TSHFY2FUYZATFCS2,RoadTripFashions,Topwear,Printed Men Round Neck Green T-Shirt,75.0
04755757-4526-56f4-ac43-6a0a6007ae0a,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFYFXEAEQMCMKS,RoadTripFashions,Topwear,Printed Men Round Neck Green T-Shirt,71.0
c2561e8f-c3f8-5415-842e-071411e5ffc2,1199.0,299.0,3.5,Wildst,Clothing and Accessories,0,TSHFYF54P8XNTERY,RoadTripFashions,Topwear,Printed Men Round Neck Yellow T-Shirt,75.0
9b5de5db-c016-560a-8ed6-1a4b5a06ce0a,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZNHSGZF84FZ,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,71.0
0716edac-cba3-50cf-a69a-a98df7548d54,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZU6HHYQGQ33,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
3071f331-f165-5be7-82db-d8539b8125a9,1199.0,299.0,3.9,Wildst,Clothing and Accessories,0,TSHFYYXDDGGGGKKZ,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,75.0
62f728bc-ff91-5528-8d18-379f397a5225,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFYY4FTM6NUSWX,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,71.0
bee3a53f-383f-527c-a590-0439c9462ecd,1199.0,299.0,3.9,Wildst,Clothing and Accessories,0,TSHFYHJFZCKCEV9W,RoadTripFashions,Topwear,Printed Men Round Neck Yellow T-Shirt,75.0
e4197ea6-6ccf-5dab-b625-10e921ea923d,1199.0,299.0,2.8,Wildst,Clothing and Accessories,0,TSHFYYRA4PRJGGS6,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,75.0
aeff63af-db1b-5a23-acb4-70ef69b5ce79,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZNH4NSSVUVD,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,71.0
8761aa3f-0bae-5d01-bf11-3c0d7be6cf5c,1199.0,299.0,3.9,Wildst,Clothing and Accessories,0,TSHFYHJF2EZMCRTH,RoadTripFashions,Topwear,Printed Men Round Neck Dark Green T-Shirt,75.0
aed48c4e-bccd-5175-ac02-f99f384c235b,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZNKTBGRH4ZU,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
22ba46cf-5e86-5b35-bf67-2563ed948179,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFYY4YH6FEUV99,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
37d0c7d7-fa21-5856-8c22-8a0cfb023550,1199.0,399.0,3.9,Wildst,Clothing and Accessories,0,TSHFYYPRWZQGTFPN,RoadTripFashions,Topwear,Printed Men Round Neck White T-Shirt,66.0
b4fbec68-a06d-5cc9-a6df-e7806f308fd6,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFYY4FS2FBQZCZ,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
7a99d626-ae00-5049-b682-b6fdb25dc5e7,1199.0,339.0,3.9,Wildst,Clothing and Accessories,0,TSHFXZNHY8D3BSJV,RoadTripFashions,Topwear,Printed Men Round Neck Black T-Shirt,71.0
